timestamp,raw_adc,voltage_v,peak_adc,tap_count
2026-04-14T12:40:53.306Z,0,0.0000,0,0
2026-04-14T12:40:53.357Z,0,0.0000,0,0
2026-04-14T12:40:53.408Z,0,0.0000,0,0
2026-04-14T12:40:53.459Z,0,0.0000,0,0
2026-04-14T12:40:53.510Z,0,0.0000,0,0
2026-04-14T12:40:53.561Z,0,0.0000,0,0
2026-04-14T12:40:53.612Z,0,0.0000,0,0
2026-04-14T12:40:53.663Z,0,0.0000,0,0
2026-04-14T12:40:53.714Z,0,0.0000,0,0
2026-04-14T12:40:53.765Z,0,0.0000,0,0
2026-04-14T12:40:53.816Z,0,0.0000,0,0
2026-04-14T12:40:53.867Z,0,0.0000,0,0
2026-04-14T12:40:53.918Z,0,0.0000,0,0
2026-04-14T12:40:53.969Z,0,0.0000,0,0
2026-04-14T12:40:54.020Z,0,0.0000,0,0
2026-04-14T12:40:54.071Z,0,0.0000,0,0
2026-04-14T12:40:54.122Z,0,0.0000,0,0
2026-04-14T12:40:54.173Z,0,0.0000,0,0
2026-04-14T12:40:54.224Z,0,0.0000,0,0
2026-04-14T12:40:54.275Z,0,0.0000,0,0
2026-04-14T12:40:54.326Z,0,0.0000,0,0
2026-04-14T12:40:54.377Z,0,0.0000,0,0
2026-04-14T12:40:54.428Z,0,0.0000,0,0
2026-04-14T12:40:54.479Z,0,0.0000,0,0
2026-04-14T12:40:54.530Z,0,0.0000,0,0
2026-04-14T12:40:54.581Z,0,0.0000,0,0
2026-04-14T12:40:54.632Z,0,0.0000,0,0
2026-04-14T12:40:54.684Z,0,0.0000,0,0
2026-04-14T12:40:54.735Z,0,0.0000,0,0
2026-04-14T12:40:54.786Z,0,0.0000,0,0
2026-04-14T12:40:54.837Z,0,0.0000,0,0
2026-04-14T12:40:54.888Z,0,0.0000,0,0
2026-04-14T12:40:54.939Z,0,0.0000,0,0
2026-04-14T12:40:54.990Z,0,0.0000,0,0
2026-04-14T12:40:55.041Z,0,0.0000,0,0
2026-04-14T12:40:55.092Z,0,0.0000,0,0
2026-04-14T12:40:55.143Z,0,0.0000,0,0
2026-04-14T12:40:55.194Z,0,0.0000,0,0
2026-04-14T12:40:55.245Z,0,0.0000,0,0
2026-04-14T12:40:55.296Z,0,0.0000,0,0
2026-04-14T12:40:55.347Z,0,0.0000,0,0
2026-04-14T12:40:55.398Z,0,0.0000,0,0
2026-04-14T12:40:55.449Z,0,0.0000,0,0
2026-04-14T12:40:55.500Z,0,0.0000,0,0
2026-04-14T12:40:55.551Z,0,0.0000,0,0
2026-04-14T12:40:55.603Z,0,0.0000,0,0
2026-04-14T12:40:55.653Z,0,0.0000,0,0
2026-04-14T12:40:55.704Z,0,0.0000,0,0
2026-04-14T12:40:55.755Z,0,0.0000,0,0
2026-04-14T12:40:55.806Z,0,0.0000,0,0
2026-04-14T12:40:55.857Z,0,0.0000,0,0
2026-04-14T12:40:55.908Z,0,0.0000,0,0
2026-04-14T12:40:55.959Z,0,0.0000,0,0
2026-04-14T12:40:56.010Z,0,0.0000,0,0
2026-04-14T12:40:56.061Z,0,0.0000,0,0
2026-04-14T12:40:56.112Z,0,0.0000,0,0
2026-04-14T12:40:56.163Z,0,0.0000,0,0
2026-04-14T12:40:56.214Z,0,0.0000,0,0
2026-04-14T12:40:56.265Z,0,0.0000,0,0
2026-04-14T12:40:56.316Z,0,0.0000,0,0
2026-04-14T12:40:56.367Z,0,0.0000,0,0
2026-04-14T12:40:56.419Z,0,0.0000,0,0
2026-04-14T12:40:56.470Z,0,0.0000,0,0
2026-04-14T12:40:56.520Z,0,0.0000,0,0
2026-04-14T12:40:56.571Z,0,0.0000,0,0
2026-04-14T12:40:56.622Z,0,0.0000,0,0
2026-04-14T12:40:56.673Z,0,0.0000,0,0
2026-04-14T12:40:56.725Z,0,0.0000,0,0
2026-04-14T12:40:56.775Z,0,0.0000,0,0
2026-04-14T12:40:56.826Z,0,0.0000,0,0
2026-04-14T12:40:56.877Z,0,0.0000,0,0
2026-04-14T12:40:56.928Z,0,0.0000,0,0
2026-04-14T12:40:56.982Z,0,0.0000,0,0
2026-04-14T12:40:57.030Z,0,0.0000,0,0
2026-04-14T12:40:57.082Z,0,0.0000,0,0
2026-04-14T12:40:57.133Z,0,0.0000,0,0
2026-04-14T12:40:57.184Z,0,0.0000,0,0
2026-04-14T12:40:57.235Z,0,0.0000,0,0
2026-04-14T12:40:57.286Z,0,0.0000,0,0
2026-04-14T12:40:57.337Z,0,0.0000,0,0
2026-04-14T12:40:57.388Z,0,0.0000,0,0
2026-04-14T12:40:57.439Z,0,0.0000,0,0
2026-04-14T12:40:57.490Z,0,0.0000,0,0
2026-04-14T12:40:57.541Z,0,0.0000,0,0
2026-04-14T12:40:57.592Z,0,0.0000,0,0
2026-04-14T12:40:57.655Z,0,0.0000,0,0
2026-04-14T12:40:57.706Z,0,0.0000,0,0
2026-04-14T12:40:57.745Z,0,0.0000,0,0
2026-04-14T12:40:57.796Z,0,0.0000,0,0
2026-04-14T12:40:57.847Z,0,0.0000,0,0
2026-04-14T12:40:57.898Z,0,0.0000,0,0
2026-04-14T12:40:57.951Z,0,0.0000,0,0
2026-04-14T12:40:58.000Z,0,0.0000,0,0
2026-04-14T12:40:58.053Z,0,0.0000,0,0
2026-04-14T12:40:58.102Z,0,0.0000,0,0
2026-04-14T12:40:58.153Z,0,0.0000,0,0
2026-04-14T12:40:58.209Z,0,0.0000,0,0
2026-04-14T12:40:58.255Z,0,0.0000,0,0
2026-04-14T12:40:58.307Z,0,0.0000,0,0
2026-04-14T12:40:58.358Z,0,0.0000,0,0
2026-04-14T12:40:58.408Z,0,0.0000,0,0
2026-04-14T12:40:58.459Z,0,0.0000,0,0
2026-04-14T12:40:58.518Z,0,0.0000,0,0
2026-04-14T12:40:58.561Z,0,0.0000,0,0
2026-04-14T12:40:58.621Z,0,0.0000,0,0
2026-04-14T12:40:58.664Z,0,0.0000,0,0
2026-04-14T12:40:58.715Z,0,0.0000,0,0
2026-04-14T12:40:58.765Z,0,0.0000,0,0
2026-04-14T12:40:58.816Z,0,0.0000,0,0
2026-04-14T12:40:58.867Z,0,0.0000,0,0
2026-04-14T12:40:58.918Z,0,0.0000,0,0
2026-04-14T12:40:58.971Z,0,0.0000,0,0
2026-04-14T12:40:59.022Z,0,0.0000,0,0
2026-04-14T12:40:59.073Z,0,0.0000,0,0
2026-04-14T12:40:59.123Z,0,0.0000,0,0
2026-04-14T12:40:59.173Z,0,0.0000,0,0
2026-04-14T12:40:59.225Z,0,0.0000,0,0
2026-04-14T12:40:59.281Z,20,0.0980,20,0
2026-04-14T12:40:59.329Z,0,0.0000,20,0
2026-04-14T12:40:59.379Z,0,0.0000,20,0
2026-04-14T12:40:59.431Z,0,0.0000,20,0
2026-04-14T12:40:59.481Z,0,0.0000,20,0
2026-04-14T12:40:59.532Z,0,0.0000,20,0
2026-04-14T12:40:59.583Z,0,0.0000,20,0
2026-04-14T12:40:59.637Z,0,0.0000,20,0
2026-04-14T12:40:59.685Z,0,0.0000,20,0
2026-04-14T12:40:59.739Z,0,0.0000,20,0
2026-04-14T12:40:59.787Z,0,0.0000,20,0
2026-04-14T12:40:59.838Z,0,0.0000,20,0
2026-04-14T12:40:59.889Z,0,0.0000,20,0
2026-04-14T12:40:59.942Z,19,0.0930,20,0
2026-04-14T12:40:59.992Z,0,0.0000,20,0
2026-04-14T12:41:00.045Z,0,0.0000,20,0
2026-04-14T12:41:00.094Z,0,0.0000,20,0
2026-04-14T12:41:00.145Z,0,0.0000,20,0
2026-04-14T12:41:00.198Z,22,0.1080,22,0
2026-04-14T12:41:00.248Z,41,0.2000,41,1
2026-04-14T12:41:00.300Z,4,0.0200,41,1
2026-04-14T12:41:00.349Z,0,0.0000,41,1
2026-04-14T12:41:00.401Z,0,0.0000,41,1
2026-04-14T12:41:00.452Z,0,0.0000,41,1
2026-04-14T12:41:00.504Z,0,0.0000,41,1
2026-04-14T12:41:00.555Z,26,0.1270,41,1
2026-04-14T12:41:00.605Z,0,0.0000,41,1
2026-04-14T12:41:00.656Z,0,0.0000,41,1
2026-04-14T12:41:00.708Z,0,0.0000,41,1
2026-04-14T12:41:00.759Z,4,0.0200,41,1
2026-04-14T12:41:00.809Z,0,0.0000,41,1
2026-04-14T12:41:00.860Z,2,0.0100,41,1
2026-04-14T12:41:00.912Z,1,0.0050,41,1
2026-04-14T12:41:00.962Z,0,0.0000,41,1
2026-04-14T12:41:01.014Z,5,0.0240,41,1
2026-04-14T12:41:01.064Z,0,0.0000,41,1
2026-04-14T12:41:01.117Z,47,0.2300,47,2
2026-04-14T12:41:01.167Z,0,0.0000,47,2
2026-04-14T12:41:01.218Z,0,0.0000,47,2
2026-04-14T12:41:01.269Z,0,0.0000,47,2
2026-04-14T12:41:01.320Z,0,0.0000,47,2
2026-04-14T12:41:01.371Z,0,0.0000,47,2
2026-04-14T12:41:01.424Z,3,0.0150,47,2
2026-04-14T12:41:01.473Z,1,0.0050,47,2
2026-04-14T12:41:01.524Z,0,0.0000,47,2
2026-04-14T12:41:01.578Z,0,0.0000,47,2
2026-04-14T12:41:01.627Z,0,0.0000,47,2
2026-04-14T12:41:01.687Z,2,0.0100,47,2
2026-04-14T12:41:01.734Z,1,0.0050,47,2
2026-04-14T12:41:01.780Z,1,0.0050,47,2
2026-04-14T12:41:01.832Z,81,0.3960,81,3
2026-04-14T12:41:01.882Z,5,0.0240,81,3
2026-04-14T12:41:01.935Z,0,0.0000,81,3
2026-04-14T12:41:01.988Z,0,0.0000,81,3
2026-04-14T12:41:02.042Z,0,0.0000,81,3
2026-04-14T12:41:02.086Z,0,0.0000,81,3
2026-04-14T12:41:02.137Z,0,0.0000,81,3
2026-04-14T12:41:02.189Z,0,0.0000,81,3
2026-04-14T12:41:02.239Z,0,0.0000,81,3
2026-04-14T12:41:02.292Z,17,0.0830,81,3
2026-04-14T12:41:02.343Z,37,0.1810,81,4
2026-04-14T12:41:02.394Z,45,0.2200,81,4
2026-04-14T12:41:02.444Z,0,0.0000,81,4
2026-04-14T12:41:02.496Z,12,0.0590,81,4
2026-04-14T12:41:02.546Z,0,0.0000,81,4
2026-04-14T12:41:02.597Z,0,0.0000,81,4
2026-04-14T12:41:02.648Z,0,0.0000,81,4
2026-04-14T12:41:02.701Z,11,0.0540,81,4
2026-04-14T12:41:02.756Z,0,0.0000,81,4
2026-04-14T12:41:02.802Z,0,0.0000,81,4
2026-04-14T12:41:02.853Z,10,0.0490,0,4
2026-04-14T12:41:02.903Z,4,0.0200,4,4
2026-04-14T12:41:02.954Z,0,0.0000,4,4
2026-04-14T12:41:03.005Z,7,0.0340,7,4
2026-04-14T12:41:03.061Z,23,0.1120,23,4
2026-04-14T12:41:03.108Z,0,0.0000,23,4
2026-04-14T12:41:03.160Z,24,0.1170,24,4
2026-04-14T12:41:03.210Z,0,0.0000,24,4
2026-04-14T12:41:03.262Z,0,0.0000,24,4
2026-04-14T12:41:03.313Z,0,0.0000,24,4
2026-04-14T12:41:03.364Z,1,0.0050,24,4
2026-04-14T12:41:03.415Z,6,0.0290,24,4
2026-04-14T12:41:03.473Z,101,0.4940,101,5
2026-04-14T12:41:03.524Z,0,0.0000,101,5
2026-04-14T12:41:03.571Z,10,0.0490,101,5
2026-04-14T12:41:03.635Z,20,0.0980,101,5
2026-04-14T12:41:03.673Z,0,0.0000,101,5
2026-04-14T12:41:03.723Z,0,0.0000,101,5
2026-04-14T12:41:03.775Z,14,0.0680,101,5
2026-04-14T12:41:03.825Z,4,0.0200,101,5
2026-04-14T12:41:03.876Z,4,0.0200,101,5
2026-04-14T12:41:03.930Z,24,0.1170,101,5
2026-04-14T12:41:03.980Z,35,0.1710,101,6
2026-04-14T12:41:04.030Z,0,0.0000,101,6
2026-04-14T12:41:04.081Z,0,0.0000,101,6
2026-04-14T12:41:04.132Z,0,0.0000,101,6
2026-04-14T12:41:04.184Z,0,0.0000,101,6
2026-04-14T12:41:04.234Z,0,0.0000,101,6
2026-04-14T12:41:04.286Z,14,0.0680,101,6
2026-04-14T12:41:04.340Z,5,0.0240,101,6
2026-04-14T12:41:04.388Z,0,0.0000,101,6
2026-04-14T12:41:04.439Z,0,0.0000,101,6
2026-04-14T12:41:04.488Z,0,0.0000,0,6
2026-04-14T12:41:04.540Z,0,0.0000,0,6
2026-04-14T12:41:04.591Z,1,0.0050,1,6
2026-04-14T12:41:04.641Z,2,0.0100,2,6
2026-04-14T12:41:04.692Z,1,0.0050,2,6
2026-04-14T12:41:04.743Z,0,0.0000,2,6
2026-04-14T12:41:04.797Z,19,0.0930,19,6
2026-04-14T12:41:04.847Z,1,0.0050,19,6
2026-04-14T12:41:04.898Z,0,0.0000,19,6
2026-04-14T12:41:04.949Z,0,0.0000,19,6
2026-04-14T12:41:05.000Z,3,0.0150,19,6
2026-04-14T12:41:05.056Z,15,0.0730,19,6
2026-04-14T12:41:05.102Z,0,0.0000,19,6
2026-04-14T12:41:05.157Z,0,0.0000,19,6
2026-04-14T12:41:05.204Z,4,0.0200,19,6
2026-04-14T12:41:05.256Z,23,0.1120,23,6
2026-04-14T12:41:05.309Z,0,0.0000,23,6
2026-04-14T12:41:05.362Z,25,0.1220,25,6
2026-04-14T12:41:05.410Z,42,0.2050,42,7
2026-04-14T12:41:05.460Z,8,0.0390,42,7
2026-04-14T12:41:05.511Z,0,0.0000,42,7
2026-04-14T12:41:05.562Z,8,0.0390,42,7
2026-04-14T12:41:05.614Z,12,0.0590,42,7
2026-04-14T12:41:05.665Z,0,0.0000,42,7
2026-04-14T12:41:05.716Z,36,0.1760,42,8
2026-04-14T12:41:05.767Z,40,0.1960,42,8
2026-04-14T12:41:05.818Z,9,0.0440,42,8
2026-04-14T12:41:05.869Z,0,0.0000,42,8
2026-04-14T12:41:05.923Z,0,0.0000,42,8
2026-04-14T12:41:05.975Z,0,0.0000,42,8
2026-04-14T12:41:06.022Z,0,0.0000,42,8
2026-04-14T12:41:06.074Z,37,0.1810,42,9
2026-04-14T12:41:06.127Z,101,0.4940,101,9
2026-04-14T12:41:06.186Z,34,0.1660,101,9
2026-04-14T12:41:06.228Z,0,0.0000,101,9
2026-04-14T12:41:06.279Z,0,0.0000,101,9
2026-04-14T12:41:06.330Z,0,0.0000,101,9
2026-04-14T12:41:06.382Z,0,0.0000,101,9
2026-04-14T12:41:06.436Z,72,0.3520,101,10
2026-04-14T12:41:06.483Z,0,0.0000,101,10
2026-04-14T12:41:06.535Z,22,0.1080,101,10
2026-04-14T12:41:06.586Z,0,0.0000,101,10
2026-04-14T12:41:06.637Z,0,0.0000,101,10
2026-04-14T12:41:06.688Z,0,0.0000,101,10
2026-04-14T12:41:06.740Z,48,0.2350,101,11
2026-04-14T12:41:06.791Z,0,0.0000,101,11
2026-04-14T12:41:06.841Z,0,0.0000,101,11
2026-04-14T12:41:06.893Z,18,0.0880,101,11
2026-04-14T12:41:06.947Z,104,0.5080,104,12
2026-04-14T12:41:06.997Z,169,0.8260,169,12
2026-04-14T12:41:07.046Z,0,0.0000,169,12
2026-04-14T12:41:07.098Z,57,0.2790,169,13
2026-04-14T12:41:07.148Z,0,0.0000,169,13
2026-04-14T12:41:07.200Z,23,0.1120,169,13
2026-04-14T12:41:07.251Z,0,0.0000,169,13
2026-04-14T12:41:07.303Z,39,0.1910,169,14
2026-04-14T12:41:07.353Z,0,0.0000,169,14
2026-04-14T12:41:07.405Z,1,0.0050,169,14
2026-04-14T12:41:07.461Z,38,0.1860,169,15
2026-04-14T12:41:07.508Z,0,0.0000,169,15
2026-04-14T12:41:07.559Z,69,0.3370,169,16
2026-04-14T12:41:07.611Z,0,0.0000,169,16
2026-04-14T12:41:07.661Z,0,0.0000,169,16
2026-04-14T12:41:07.712Z,10,0.0490,169,16
2026-04-14T12:41:07.764Z,149,0.7280,169,17
2026-04-14T12:41:07.815Z,34,0.1660,169,17
2026-04-14T12:41:07.865Z,0,0.0000,169,17
2026-04-14T12:41:07.917Z,45,0.2200,169,18
2026-04-14T12:41:07.970Z,0,0.0000,169,18
2026-04-14T12:41:08.025Z,91,0.4450,0,19
2026-04-14T12:41:08.067Z,0,0.0000,0,19
2026-04-14T12:41:08.122Z,82,0.4010,82,20
2026-04-14T12:41:08.170Z,0,0.0000,82,20
2026-04-14T12:41:08.223Z,37,0.1810,82,21
2026-04-14T12:41:08.273Z,9,0.0440,82,21
2026-04-14T12:41:08.325Z,13,0.0640,82,21
2026-04-14T12:41:08.376Z,1,0.0050,82,21
2026-04-14T12:41:08.426Z,0,0.0000,82,21
2026-04-14T12:41:08.484Z,254,1.2410,254,22
2026-04-14T12:41:08.529Z,0,0.0000,254,22
2026-04-14T12:41:08.581Z,27,0.1320,254,22
2026-04-14T12:41:08.634Z,137,0.6700,254,23
2026-04-14T12:41:08.684Z,15,0.0730,254,23
2026-04-14T12:41:08.735Z,21,0.1030,254,23
2026-04-14T12:41:08.789Z,0,0.0000,254,23
2026-04-14T12:41:08.843Z,82,0.4010,254,24
2026-04-14T12:41:08.888Z,0,0.0000,254,24
2026-04-14T12:41:08.941Z,148,0.7230,254,25
2026-04-14T12:41:08.992Z,0,0.0000,254,25
2026-04-14T12:41:09.042Z,78,0.3810,254,26
2026-04-14T12:41:09.092Z,0,0.0000,254,26
2026-04-14T12:41:09.143Z,0,0.0000,254,26
2026-04-14T12:41:09.195Z,0,0.0000,254,26
2026-04-14T12:41:09.248Z,0,0.0000,254,26
2026-04-14T12:41:09.298Z,20,0.0980,254,26
2026-04-14T12:41:09.353Z,23,0.1120,254,26
2026-04-14T12:41:09.406Z,0,0.0000,254,26
2026-04-14T12:41:09.452Z,29,0.1420,254,26
2026-04-14T12:41:09.501Z,126,0.6160,0,27
2026-04-14T12:41:09.551Z,0,0.0000,0,27
2026-04-14T12:41:09.602Z,0,0.0000,0,27
2026-04-14T12:41:09.653Z,0,0.0000,0,27
2026-04-14T12:41:09.706Z,22,0.1080,22,27
2026-04-14T12:41:09.756Z,0,0.0000,22,27
2026-04-14T12:41:09.807Z,0,0.0000,22,27
2026-04-14T12:41:09.861Z,346,1.6910,346,28
2026-04-14T12:41:09.910Z,0,0.0000,346,28
2026-04-14T12:41:09.962Z,35,0.1710,346,29
2026-04-14T12:41:10.012Z,0,0.0000,346,29
2026-04-14T12:41:10.065Z,16,0.0780,346,29
2026-04-14T12:41:10.115Z,9,0.0440,346,29
2026-04-14T12:41:10.166Z,0,0.0000,346,29
2026-04-14T12:41:10.218Z,0,0.0000,346,29
2026-04-14T12:41:10.268Z,0,0.0000,346,29
2026-04-14T12:41:10.322Z,100,0.4890,346,30
2026-04-14T12:41:10.373Z,0,0.0000,346,30
2026-04-14T12:41:10.423Z,0,0.0000,346,30
2026-04-14T12:41:10.473Z,0,0.0000,346,30
2026-04-14T12:41:10.524Z,0,0.0000,346,30
2026-04-14T12:41:10.576Z,39,0.1910,346,31
2026-04-14T12:41:10.626Z,0,0.0000,346,31
2026-04-14T12:41:10.678Z,0,0.0000,346,31
2026-04-14T12:41:10.730Z,64,0.3130,346,32
2026-04-14T12:41:10.790Z,171,0.8360,346,32
2026-04-14T12:41:10.831Z,0,0.0000,346,32
2026-04-14T12:41:10.880Z,2,0.0100,0,32
2026-04-14T12:41:10.931Z,0,0.0000,0,32
2026-04-14T12:41:10.984Z,64,0.3130,64,33
2026-04-14T12:41:11.034Z,0,0.0000,64,33
2026-04-14T12:41:11.085Z,0,0.0000,64,33
2026-04-14T12:41:11.137Z,34,0.1660,64,34
2026-04-14T12:41:11.191Z,136,0.6650,136,34
2026-04-14T12:41:11.242Z,286,1.3980,286,34
2026-04-14T12:41:11.295Z,1,0.0050,286,34
2026-04-14T12:41:11.342Z,0,0.0000,286,34
2026-04-14T12:41:11.393Z,0,0.0000,286,34
2026-04-14T12:41:11.445Z,0,0.0000,286,34
2026-04-14T12:41:11.496Z,0,0.0000,286,34
2026-04-14T12:41:11.547Z,0,0.0000,286,34
2026-04-14T12:41:11.598Z,0,0.0000,286,34
2026-04-14T12:41:11.650Z,24,0.1170,286,34
2026-04-14T12:41:11.701Z,70,0.3420,286,35
2026-04-14T12:41:11.753Z,33,0.1610,286,35
2026-04-14T12:41:11.804Z,21,0.1030,286,35
2026-04-14T12:41:11.854Z,0,0.0000,286,35
2026-04-14T12:41:11.911Z,16,0.0780,286,35
2026-04-14T12:41:11.957Z,23,0.1120,286,35
2026-04-14T12:41:12.007Z,0,0.0000,286,35
2026-04-14T12:41:12.059Z,4,0.0200,286,35
2026-04-14T12:41:12.111Z,83,0.4060,286,36
2026-04-14T12:41:12.163Z,101,0.4940,286,36
2026-04-14T12:41:12.212Z,0,0.0000,286,36
2026-04-14T12:41:12.261Z,0,0.0000,0,36
2026-04-14T12:41:12.312Z,0,0.0000,0,36
2026-04-14T12:41:12.365Z,34,0.1660,34,37
2026-04-14T12:41:12.416Z,0,0.0000,34,37
2026-04-14T12:41:12.467Z,0,0.0000,34,37
2026-04-14T12:41:12.519Z,37,0.1810,37,38
2026-04-14T12:41:12.586Z,109,0.5330,109,38
2026-04-14T12:41:12.624Z,95,0.4640,109,38
2026-04-14T12:41:12.672Z,0,0.0000,109,38
2026-04-14T12:41:12.723Z,0,0.0000,109,38
2026-04-14T12:41:12.775Z,0,0.0000,109,38
2026-04-14T12:41:12.830Z,36,0.1760,109,39
2026-04-14T12:41:12.877Z,0,0.0000,109,39
2026-04-14T12:41:12.929Z,32,0.1560,109,40
2026-04-14T12:41:12.980Z,91,0.4450,109,40
2026-04-14T12:41:13.031Z,28,0.1370,109,40
2026-04-14T12:41:13.082Z,12,0.0590,109,40
2026-04-14T12:41:13.133Z,0,0.0000,109,40
2026-04-14T12:41:13.190Z,81,0.3960,109,41
2026-04-14T12:41:13.235Z,6,0.0290,109,41
2026-04-14T12:41:13.287Z,17,0.0830,109,41
2026-04-14T12:41:13.338Z,31,0.1520,109,42
2026-04-14T12:41:13.390Z,11,0.0540,109,42
2026-04-14T12:41:13.441Z,12,0.0590,109,42
2026-04-14T12:41:13.493Z,0,0.0000,109,42
2026-04-14T12:41:13.542Z,1,0.0050,109,42
2026-04-14T12:41:13.591Z,0,0.0000,0,42
2026-04-14T12:41:13.644Z,0,0.0000,0,42
2026-04-14T12:41:13.695Z,24,0.1170,24,42
2026-04-14T12:41:13.747Z,86,0.4200,86,43
2026-04-14T12:41:13.800Z,104,0.5080,104,43
2026-04-14T12:41:13.850Z,20,0.0980,104,43
2026-04-14T12:41:13.900Z,1,0.0050,104,43
2026-04-14T12:41:13.951Z,0,0.0000,104,43
2026-04-14T12:41:14.002Z,0,0.0000,104,43
2026-04-14T12:41:14.053Z,2,0.0100,104,43
2026-04-14T12:41:14.106Z,39,0.1910,104,44
2026-04-14T12:41:14.157Z,84,0.4110,104,44
2026-04-14T12:41:14.207Z,0,0.0000,104,44
2026-04-14T12:41:14.258Z,0,0.0000,104,44
2026-04-14T12:41:14.310Z,0,0.0000,104,44
2026-04-14T12:41:14.361Z,9,0.0440,104,44
2026-04-14T12:41:14.412Z,0,0.0000,104,44
2026-04-14T12:41:14.463Z,0,0.0000,104,44
2026-04-14T12:41:14.515Z,33,0.1610,104,45
2026-04-14T12:41:14.574Z,67,0.3270,104,45
2026-04-14T12:41:14.617Z,99,0.4840,104,45
2026-04-14T12:41:14.668Z,9,0.0440,104,45
2026-04-14T12:41:14.723Z,0,0.0000,104,45
2026-04-14T12:41:14.773Z,14,0.0680,104,45
2026-04-14T12:41:14.823Z,0,0.0000,0,45
2026-04-14T12:41:14.870Z,0,0.0000,0,45
2026-04-14T12:41:14.924Z,29,0.1420,29,45
2026-04-14T12:41:14.974Z,72,0.3520,72,46
2026-04-14T12:41:15.025Z,88,0.4300,88,46
2026-04-14T12:41:15.075Z,0,0.0000,88,46
2026-04-14T12:41:15.126Z,4,0.0200,88,46
2026-04-14T12:41:15.177Z,1,0.0050,88,46
2026-04-14T12:41:15.229Z,3,0.0150,88,46
2026-04-14T12:41:15.280Z,0,0.0000,88,46
2026-04-14T12:41:15.332Z,0,0.0000,88,46
2026-04-14T12:41:15.383Z,48,0.2350,88,47
2026-04-14T12:41:15.434Z,66,0.3230,88,47
2026-04-14T12:41:15.487Z,113,0.5520,113,47
2026-04-14T12:41:15.536Z,0,0.0000,113,47
2026-04-14T12:41:15.587Z,4,0.0200,113,47
2026-04-14T12:41:15.640Z,30,0.1470,113,47
2026-04-14T12:41:15.693Z,46,0.2250,113,48
2026-04-14T12:41:15.750Z,65,0.3180,113,48
2026-04-14T12:41:15.792Z,3,0.0150,113,48
2026-04-14T12:41:15.846Z,40,0.1960,113,49
2026-04-14T12:41:15.896Z,28,0.1370,113,49
2026-04-14T12:41:15.951Z,63,0.3080,113,50
2026-04-14T12:41:15.998Z,0,0.0000,113,50
2026-04-14T12:41:16.048Z,0,0.0000,113,50
2026-04-14T12:41:16.099Z,6,0.0290,113,50
2026-04-14T12:41:16.151Z,4,0.0200,113,50
2026-04-14T12:41:16.206Z,0,0.0000,113,50
2026-04-14T12:41:16.253Z,0,0.0000,113,50
2026-04-14T12:41:16.306Z,40,0.1960,113,51
2026-04-14T12:41:16.356Z,43,0.2100,113,51
2026-04-14T12:41:16.407Z,54,0.2640,113,51
2026-04-14T12:41:16.460Z,41,0.2000,113,51
2026-04-14T12:41:16.509Z,1,0.0050,0,51
2026-04-14T12:41:16.558Z,0,0.0000,0,51
2026-04-14T12:41:16.609Z,3,0.0150,3,51
2026-04-14T12:41:16.662Z,0,0.0000,3,51
2026-04-14T12:41:16.711Z,0,0.0000,3,51
2026-04-14T12:41:16.764Z,58,0.2830,58,52
2026-04-14T12:41:16.815Z,60,0.2930,60,52
2026-04-14T12:41:16.867Z,18,0.0880,60,52
2026-04-14T12:41:16.917Z,22,0.1080,60,52
2026-04-14T12:41:16.970Z,0,0.0000,60,52
2026-04-14T12:41:17.018Z,0,0.0000,60,52
2026-04-14T12:41:17.070Z,0,0.0000,60,52
2026-04-14T12:41:17.121Z,1,0.0050,60,52
2026-04-14T12:41:17.172Z,1,0.0050,60,52
2026-04-14T12:41:17.223Z,0,0.0000,60,52
2026-04-14T12:41:17.275Z,34,0.1660,60,53
2026-04-14T12:41:17.327Z,58,0.2830,60,53
2026-04-14T12:41:17.379Z,60,0.2930,60,53
2026-04-14T12:41:17.427Z,0,0.0000,60,53
2026-04-14T12:41:17.479Z,2,0.0100,60,53
2026-04-14T12:41:17.530Z,4,0.0200,60,53
2026-04-14T12:41:17.584Z,107,0.5230,107,54
2026-04-14T12:41:17.633Z,0,0.0000,107,54
2026-04-14T12:41:17.686Z,38,0.1860,107,55
2026-04-14T12:41:17.736Z,58,0.2830,107,55
2026-04-14T12:41:17.787Z,53,0.2590,107,55
2026-04-14T12:41:17.838Z,0,0.0000,107,55
2026-04-14T12:41:17.901Z,0,0.0000,107,55
2026-04-14T12:41:17.940Z,0,0.0000,107,55
2026-04-14T12:41:17.991Z,0,0.0000,107,55
2026-04-14T12:41:18.042Z,0,0.0000,107,55
2026-04-14T12:41:18.093Z,0,0.0000,107,55
2026-04-14T12:41:18.146Z,36,0.1760,107,56
2026-04-14T12:41:18.197Z,43,0.2100,107,56
2026-04-14T12:41:18.248Z,34,0.1660,107,56
2026-04-14T12:41:18.298Z,0,0.0000,107,56
2026-04-14T12:41:18.352Z,50,0.2440,107,57
2026-04-14T12:41:18.400Z,0,0.0000,107,57
2026-04-14T12:41:18.453Z,10,0.0490,107,57
2026-04-14T12:41:18.506Z,50,0.2440,107,58
2026-04-14T12:41:18.555Z,37,0.1810,107,58
2026-04-14T12:41:18.605Z,90,0.4400,0,58
2026-04-14T12:41:18.654Z,0,0.0000,0,58
2026-04-14T12:41:18.705Z,1,0.0050,1,58
2026-04-14T12:41:18.760Z,140,0.6840,140,59
